s/w_ratio,snippets,words,volid,date,author,title
0.00011581222977146387,9,77712,00010408,1933,"Hill, Grace Livingston",The beloved stranger
0.00011552569002531938,12,103873,uc1.b3312031,1903,"Lamb, Charles,",The works of Charles Lamb
0.00011485451761102603,6,52240,uc2.ark:/13960/t5n877157,1917,"Swinton, E. D.",The great tab dope
0.00011419435879867534,1,8757,nyp.33433044831901,1915,"Dalrymple, Leona,",Jimsy
0.00011409989445759762,8,70114,00010424,1933,"Van Dine, S. S",The kennel murder case
0.00011383039271485487,5,43925,00010260,1926,"North, Grace May",Nan of the Gypsies
0.00011338725527250737,3,26458,uc2.ark:/13960/t7hq43r83,1902,"Allison, Samuel Buell,",The story in primary instruction;
0.0001131642336356435,7,61857,nyp.33433076088123,1908,"Harrison, Burton,",The count and the congressman
0.00011299275433962797,8,70801,mdp.39015003533059,1917,"Chekhov, Anton Pavlovich,","The party, and other stories"
0.00011294840516851902,15,132804,nyp.33433067272074,1907,"Gorky, Maksim,",Mother
0.00011263163822717802,6,53271,mdp.39015038916741,1916,"Conrad, Joseph,",The Nigger of the Narcissus; a tale of the forecastle
0.00011183001837207444,14,125190,uc1.b4104900,1910,"Morris, William,",The collected works of William Morris
0.00011179072775763771,7,62617,nc01.ark:/13960/t5m913r86,1923,"Renard, Maurice,",New bodies for old
0.00011161804305666011,8,71673,00010674,1942,"MacDonald, William Colt",Battle at three cross
0.00011129660545353366,15,134775,00010961,1949,"Stewart, George R.",Earth abides
0.00011127183709803049,1,8987,uc2.ark:/13960/t9q23s64r,1910,"Gouraud, Aimée Crocker.",Moon-madness
0.00011101705499507362,8,72061,00010945,1949,"Lockridge, Frances Louise Davis",The dishonest murderer
0.000111000111000111,7,63063,00010599,1940,"Cather, Willa",Sapphira and the slave girl
0.00011059500110595002,5,45210,00010484,1936,"Blank, Clair",The adventure girls at K Bar O
0.00011059377799405006,20,180842,mdp.39015031237186,1904,"Hewlett, Maurice,",The queen's quair;
0.00011055770835982112,20,180901,nyp.33433074870423,1904,"Hewlett, Maurice,",The queen's quair;
0.00011051817234519561,7,63338,nyp.33433076061179,1905,"Waddel, Charles Carey,",The Van Suyden sapphires
0.00011048502927853276,2,18102,00010367,1931,"West, Nathanael",The dream life of Balso Snell
0.0001099424634441309,6,54574,uc2.ark:/13960/t87h1gq4v,1910,"Daviess, Maria Thompson,",The road to Providence
0.00010914647456887143,6,54972,00010493,1936,"Jenkins, Will",Black Sheep
0.00010900046572926266,11,100917,uva.x004011480,1900,"Atherton, Gertrude Franklin Horn,",Senator North
0.00010856584518510477,8,73688,uc1.b4105375,1913,"Merriman, Henry Seton,",The slave of the lamp
0.00010829375454447005,7,64639,uc2.ark:/13960/t0ks6jm2x,1920,"Rohmer, Sax,",The golden scorpion
0.00010804386580951867,10,92555,uc2.ark:/13960/t0pr7nx25,1904,"Castaigne, André.",Fata Morgana;
0.000108038029386344,7,64792,nyp.33433074942461,1919,"Carter, Jefferson.",Madam Constantia;
0.00010732172668733604,9,83860,00010279,1927,"Wharton, Edith",Twilight sleep
0.0001072066706372841,9,83950,mdp.39015063931920,1902,"Anstey, F.,",A fallen idol
0.0001071450437764036,7,65332,nyp.33433074856943,1907,"Gilbert, William,",The magic mirror
0.00010707325952416644,5,46697,nyp.33433074930342,1901,"Egerton, George,",Rosa amorosa
0.00010690899371909662,8,74830,00010344,1931,"Cather, Willa",Shadows on the rock
0.00010677849287010882,11,103017,uc1.b3872974,1919,"Hichens, Robert,","Snake-bite, and other stories"
0.00010640939240236938,3,28193,00010836,1946,"Wescott, Glenway",The pilgrim hawk
0.00010484653089040917,8,76302,00010417,1933,"Queen, Ellery",The Siamese twin mystery
0.00010468542031196255,7,66867,00010677,1942,"McCloy, Helen",Who's calling?
0.00010443864229765013,1,9575,nyp.33433076062011,1910,"Whitney, Gertrude Capen,",Yet speaketh he
0.0001038637307852098,7,67396,00010830,1946,"Taylor, Phoebe Atwood",Punch with care
0.00010322154440074732,20,193758,nyp.33433076053556,1909,"Page, Thomas Nelson,",Red Rock; a chronicle of reconstruction
0.00010321408665854716,5,48443,00010429,1934,"Brand, Max",Valley of vanishing men
0.00010312024680112401,12,116369,uc2.ark:/13960/t70v8ck30,1906,"McCall, Sidney.",Truth Dexter
0.00010294117647058824,7,68000,nyp.33433076047855,1915,"Reeve, Arthur B.",The gold of the gods
0.00010286066950866887,9,87497,00010389,1932,"Smith, Thorne",The bishop's jaegers
0.0001026588645929576,6,58446,uc2.ark:/13960/t76t0jz1h,1905,"Waltz, Elizabeth Cherry,",The ancient landmark
0.00010260093366849639,8,77972,00010453,1934,"Rinehart, Mary Roberts",The state vs. Elinor Norton
0.00010183645066023965,6,58918,njp.32101064633447,1912,"Putnam Weale, B. L.",The revolt
0.0001014661863933844,8,78844,mdp.39015067075609,1916,"France, Anatole,","Works, in an English translation"
0.00010124788012250993,8,79014,nyp.33433076065782,1913,"Forman, Justus Miles,",The opening door
0.00010114291493880854,3,29661,uc1.b4594041,1921,"Boschère, Jean de,",Weird islands
0.00010101214165942746,5,49499,uc2.ark:/13960/t6930w21d,1920,"Vaka, Demetra,",Modern Greek stories
0.0001006367562028837,11,109304,00010793,1945,"Stein, Gertrude",Wars I have seen
0.00010063399416322834,12,119244,nyp.33433074892518,1902,"Mason, A. E. W.",The four feathers
0.00010055448616657569,7,69614,00010805,1946,"Carr, John Dickson",He who whispers
9.997750506136119e-05,8,80018,nyp.33433074835772,1919,"Bell, Pearl Doles.",Her elephant man
9.959415382317059e-05,4,40163,uc2.ark:/13960/t1dj5bx7t,1919,"O'Kelly, Seumas,",The golden barque and The weaver's grave
9.925755349982134e-05,10,100748,nyp.33433076054059,1903,"Owen, Rye.",Red-headed gill
9.877030964492074e-05,6,60747,njp.32101066458678,1902,"Ellis, Edward Sylvester,","Through Apache land, or, Ned in the mountains"
9.847781435525168e-05,7,71082,uc2.ark:/13960/t9668hk5g,1904,"Quiller-Couch, Arthur,",Fort Amity
9.823596278260382e-05,7,71257,00010869,1947,"Reilly, Helen",The farmhouse
9.791921664626683e-05,6,61275,00010658,1942,"Carr, John Dickson",The emperor's snuff-box
9.779353340260375e-05,8,81805,uc2.ark:/13960/t4qj78s82,1917,"James, Henry,",The ivory tower
9.754194303550527e-05,8,82016,nyp.33433074862461,1907,"Cabell, James Branch,",Gallantry;
9.704498034839148e-05,8,82436,00010959,1949,"Smith, E. E.",Skylark of Valeron
9.695559433779329e-05,5,51570,nyp.33433076047905,1902,"Risley, R. V.",The life of a woman
9.661569038811902e-05,7,72452,00010965,1949,"Van Praag, Van",Day without end
9.645859170456111e-05,7,72570,uc2.ark:/13960/t9t14vb9r,1912,"Ellis, J. Breckenridge",Fran
9.626955475330927e-05,2,20775,uc1.b4088751,1915,"Hauptmann, Gerhart,",Parsival
9.619193119447746e-05,17,176730,mdp.39015005618072,1900,"Evans, Augusta J.",St. Elmo
9.586693669187168e-05,8,83449,uc2.ark:/13960/t1kh0hd3j,1921,"McKenna, Stephen,",The education of Eric Lane
9.567455343902182e-05,10,104521,nyp.33433076070253,1922,"Gerould, Katharine Fullerton,",Valiant dust
9.564954008512809e-05,6,62729,nyp.33433076047715,1918,"Reeve, Arthur B.",The Panama plot
9.556118304744613e-05,4,41858,nyp.33433082344791,1922,"Hope, Laura Lee.",Six little Bunkers at Mammy June's
9.546311543877234e-05,8,83802,00010340,1930,"Roberts, Elizabeth Madox",The great meadow
9.533277949528103e-05,7,73427,nyp.33433074879911,1900,"Gerard, Dorothea,",One year
9.522449173927534e-05,8,84012,njp.32101063691768,1901,"Gibbs, George,",In search of Mademoiselle
9.466410021772743e-05,6,63382,00010906,1948,"Mason, Sara Elizabeth",The whip
9.461334678945377e-05,6,63416,uc2.ark:/13960/t9c53fs1q,1916,"Scott, John Reed,",The cab of the sleeping horse
9.456823689343342e-05,8,84595,00010435,1934,"Dickson, Carter",The Plague court murders
9.444951673330605e-05,6,63526,00010496,1936,"Lyman, Albert R.",The Voice of the intangible
9.379103357719002e-05,6,63972,mdp.39015061863976,1908,"Bennet, Robert Ames,",Into the primitive
9.350928664102953e-05,8,85553,uc2.ark:/13960/t5bc3v575,1919,"Tarbell, Ida M.",The rising of the tide;
9.340168953278399e-05,9,96358,nyp.33433076094147,1906,"Kramer, Harold Morton,",Hearts and the cross
9.332275675423452e-05,6,64293,00010878,1947,"Van Vogt, A. E. 1912-2000.  (Alfred Elton)",The weapon makers
9.331467039925348e-05,7,75015,nyp.33433074936760,1906,"Battersby, H. F. Prevost.",The avenging hour
9.324009324009324e-05,9,96525,00010226,1924,"Paterson, Isabel",The singing season
9.2910898448388e-05,6,64578,nyp.33433074810320,1917,"Piper, Margaret Rebecca.",Sylvia Arden decides
9.279020135473695e-05,16,172432,uc1.b3325271,1909,"Ward, Humphry,",Sir George Tressady
9.240265380421725e-05,5,54111,nyp.33433076038771,1904,"White, Stewart Edward,",The silent places
9.231639135226204e-05,16,173317,00010503,1936,"Rand, Ayn",We the living
9.202849202112974e-05,10,108662,mdp.39015001804718,1914,"Kipling, Rudyard,",Kim
9.185688697010058e-05,6,65319,00010825,1946,"Powell, Richard",Shoot if you must
9.183204938523544e-05,9,98005,00010299,1928,"Wharton, Edith",The children
9.161424296097234e-05,3,32746,uva.x001993164,1916,"Buchan, John,",The power-house
9.119851429329442e-05,11,120616,mdp.39015034101561,1923,"Atherton, Gertrude Franklin Horn,",Black oxen
9.11033443209488e-05,11,120742,00010570,1939,"Buck, Pearl S.",The patriot
9.105084051307149e-05,8,87863,00010422,1933,"Steinbeck, John",To a god unknown
9.050183266211141e-05,4,44198,00010780,1945,"Lambert, Janet",Just Jenifer
9.015913086597846e-05,8,88732,mdp.39015063553336,1922,"Grey, Zane,",The day of the beast
9.00852206187053e-05,5,55503,uva.x030800692,1906,"Hains, T. Jenkins",The cruise of the Petrel
8.999350481660889e-05,23,255574,uva.x000029753,1913,"Dostoyevsky, Fyodor,",The idiot ;
8.963705954589866e-05,10,111561,nyp.33433076054968,1901,"Runkle, Bertha.",The helmet of Navarre;
8.925085067217047e-05,8,89635,wu.89017048166,1903,"Epinay, Louise Florence Pétronille Tardieu d'Esclavelles,",Memoirs of Madame d'Épinay
8.917583691522945e-05,10,112138,uc2.ark:/13960/t24b2zp86,1916,"Stoughton Holbourn, Ian Bernard,",The child of the moat
8.883136000812172e-05,7,78801,00010741,1944,"Eberhart, Mignon Good",Escape the night
8.859436185481156e-05,5,56437,coo.31924013605963,1911,"De La Pasture, Henry,",Master Christopher
8.7382882664207e-05,9,102995,00010657,1942,"Buck, Pearl S.",The promise
8.712993978353051e-05,9,103294,00010364,1931,"Tarkington, Booth",The gentlemen from Indiana
8.70105655686762e-05,7,80450,njp.32101073390880,1917,"Lagerlöf, Selma,",The wonderful adventures of Nils
8.688726377525161e-05,6,69055,nyp.33433076054679,1918,"Ostrander, Isabel,",Island of intrigue
8.664159836420663e-05,5,57709,nyp.33433076045172,1915,"Morgan, Angela,",The imprisoned splendor
8.630283209556903e-05,19,220155,bc.ark:/13960/t3pv74n3q,1910,<blank>,Harvard classics
8.597417335832315e-05,5,58157,00010542,1938,"Burroughs, Edgar Rice",The lad and the lion
8.592080250029535e-05,8,93109,00010918,1948,"Spencer, Elizabeth",Fire in the morning
8.578068219037073e-05,11,128234,00010758,1944,"Seton, Anya",Dragonwyck
8.572653236176597e-05,5,58325,uc2.ark:/13960/t3dz0fv4h,1911,"Meredith, George,",Celt and Saxon (unfinished)
8.529875890305796e-05,6,70341,nyp.33433074929898,1901,"Francis, M. E.,",Fiander's widow
8.507742045261188e-05,2,23508,mdp.39015027815458,1922,"Cory, Vivian.",The woman who didn't
8.49744014615597e-05,8,94146,uc2.ark:/13960/t1mg7s22h,1912,"McCulloch, William,",Bengali household tales
8.470474346563408e-05,7,82640,00010922,1948,"Wilder, Thornton",The ides of March
8.433362381581536e-05,6,71146,mdp.39015005311868,1903,"Turgenev, Ivan Sergeevich,",The novels and stories of Iván Turgénieff
8.422825858075385e-05,4,47490,00010808,1946,"Cummings, Ray",The shadow girl
8.36563397562812e-05,9,107583,mdp.39015014185477,1905,"Wilde, Oscar,",Complete works of Oscar Wilde
8.33222237035062e-05,10,120016,nyp.33433074892682,1907,"Maxwell, W. B.",The guarded flame
8.328012658579241e-05,3,36023,uc2.ark:/13960/t12n50k4p,1907,"Kelly, Myra,",The Isle of dreams
8.281024859636629e-05,5,60379,nyp.33433074946843,1919,"Clouston, J. Storer",The man from the clouds
8.238318064983853e-05,5,60692,00010736,1944,"Burroughs, Edgar Rice",Land of terror
8.229098090849243e-05,6,72912,mdp.49015002006329,1912,"Scott, Walter,",The works of Sir Walter Scott
8.202884681112858e-05,6,73145,00010670,1942,"Hughes, Dorothy B.",The bamboo blonde
8.157937673356176e-05,4,49032,coo.31924013602895,1908,"Croker, B. M.","The company's servant, a romance of southern India"
8.152616990053807e-05,4,49064,uc2.ark:/13960/t4pk07w2g,1902,"Holder, Charles Frederick,",The adventures of Torqua
8.124268815806577e-05,5,61544,coo.31924064966827,1903,"Carey, Rosa Nouchette,",A passage perilous
8.10931354660828e-05,6,73989,nyp.33433075873574,1904,"Wyllarde, Dolf.",Captain Amyas
8.065654427036074e-05,8,99186,00010253,1926,"Bromfield, Louis",Early autumn
8.048451679108231e-05,8,99398,uc2.ark:/13960/t21c1w627,1909,"Fisher, Mary,",The journal of a recluse
8.035786033803873e-05,6,74666,uc2.ark:/13960/t1wd3rr87,1905,"Droz, Gustave,","Monsieur, madame, and bébé"
8.03460235413849e-05,6,74677,00010577,1939,"Eberhart, Mignon Good",The chiffon scarf
8.030193527664017e-05,5,62265,nyp.33433076071525,1900,"Harte, Bret,",From sand hill to pine
8.026648472930127e-05,8,99668,00010916,1948,"Skinner, B. F.",Walden Two
8.016032064128256e-05,2,24950,uc2.ark:/13960/t38050d7r,1922,"Edwards, C. M.",The golden necklace
7.959882193743533e-05,5,62815,uc2.ark:/13960/t8df6pd80,1915,"Mathews, Basil,","John Williams, the shipbuilder"
7.857134839658327e-05,7,89091,uc2.ark:/13960/t52f7mm89,1914,"Connor, Ralph,",The patrol of the Sun Dance trail
7.791803023219573e-05,8,102672,coo.31924026713267,1917,"Garshin, V. M.",The signal
7.78537284150538e-05,5,64223,uc2.ark:/13960/t9862c39t,1907,"Bates, Margret Holmes,",In the first degree
7.783464030666849e-05,4,51391,00010210,1923,"Bailey, Temple",Judy
7.743400901676016e-05,9,116228,mdp.39015003940882,1911,"Glasgow, Ellen Anderson Gholson,",The miller of Old Church
7.74243499580618e-05,6,77495,00010332,1930,"Hill, Grace Livingston",The gold shoe
7.736943907156673e-05,5,64625,00010545,1938,"Eberhart, Mignon Good",Hasty wedding
7.724691977907381e-05,4,51782,uva.x030826062,1911,"Reid, Jane Brewster.",Carey of St. Ursula's
7.706980597676346e-05,4,51901,uc2.ark:/13960/t6639mq32,1901,"Frothingham, Eugenia Brooks,",The turn of the road
7.69142022074376e-05,2,26003,uc1.b3977252,1906,"Gorky, Maksim,",Twenty-six and one
7.58178854391751e-05,10,131895,00010876,1947,"Trilling, Lionel",The middle of the journey
7.563838799467505e-05,5,66104,nyp.33433076076144,1916,"Wells, Carolyn.",The bride of a moment
7.562923523717328e-05,5,66112,mdp.39015023532867,1916,"Wells, Carolyn.",The bride of a moment
7.54643754244871e-05,7,92759,nyp.33433074787627,1918,"Fox, Frances Barton,",The heart of Arethusa
7.511938616730161e-05,14,186370,uc2.ark:/13960/t02z1d52m,1912,"Newland, Simpson,",Paving the way
7.496701451361401e-05,5,66696,00010708,1943,"Dickson, Carter",She died a lady
7.483349547257353e-05,6,80178,00010492,1936,"Hill, Grace Livingston",The substitute guest
7.479245094861758e-05,3,40111,mdp.39015028011164,1914,"Gorky, Maksim,",Tales of two countries
7.472305766751975e-05,4,53531,00010324,1930,"Buck, Pearl S.",East wind: west wind
7.441805084241233e-05,5,67188,mdp.39015009377626,1920,"Turgenev, Ivan Sergeevich,","A desperate character, etc"
7.429604497387256e-05,6,80758,uc1.b4103592,1917,"Oppenheim, E. Phillips",The traitors
7.429499357878984e-05,7,94219,uc1.b4083209,1916,"Kuprin, A. I.",The duel
7.396358526152292e-05,6,81121,nyp.33433075751689,1918,"Snaith, J. C.",The time spirit;
7.39316871211001e-05,4,54104,00010771,1945,"Fahs, Sophia Lyon",Jesus: the carpenter's son
7.351319561861354e-05,1,13603,00010843,1947,"Caudill, Rebecca",Happy little family
7.344840249724569e-05,4,54460,00010944,1949,"Levinson, Saul",Murder is dangerous
7.34200914080138e-05,4,54481,uc1.b3327167,1900,"Roberts, Charles George Douglas,",By the marshes of Minas
7.302788204536492e-05,5,68467,00010352,1931,"Hill, Grace Livingston",Silver wings
7.289161017566878e-05,6,82314,nyp.33433067283345,1907,"James, Henry,",The novels and tales of Henry James
7.277755540191405e-05,6,82443,mdp.39015071614098,1901,"Peattie, Elia Wilkinson,",The beleaguered forest
7.180125412857211e-05,6,83564,00010349,1931,"Gibbs, Sally",Beauty for ashes
7.17845642676949e-05,7,97514,nyp.33433074876099,1917,"Mackay, Isabel Ecclestone,",Up the hill and over
7.178364409669257e-05,4,55723,nyp.33433074944541,1906,"Cross, Victoria.",Six women
7.169229666272359e-05,6,83691,mdp.39015030719143,1919,"Sutcliffe, Halliwell,",Lonesome heights
7.116019583285894e-05,5,70264,nyp.33433074875141,1908,"McCarthy, Justin H.",The duke's motto;
7.113218731475993e-05,3,42175,00010523,1937,"Maxwell, William",They came like swallows
7.109341674960899e-05,5,70330,00010284,1928,"Burroughs, Edgar Rice",Tarzan: lord of the jungle
7.099303479447517e-05,9,126773,nyp.33433076065212,1909,"Henshaw, Nevil Gratiot,",Aline of the Grand woods;
7.088846880907372e-05,6,84640,mdp.39076005018549,1912,"Scott, Walter,",The works of Sir Walter Scott
7.057163020465773e-05,1,14170,loc.ark:/13960/t0cv5098m,1901,"Kraber, John L. [from old catalog]",Ambiguities
7.028147731665319e-05,4,56914,00010436,1934,"Eberhart, Mignon Good",The cases of Susan Dare
7.014590347923682e-05,3,42768,00010823,1946,"Nin, Anais",Ladders to fire
7.009182028457279e-05,5,71335,00010527,1937,"Queen, Ellery",The door between
7.004665106961237e-05,5,71381,njp.32101064789223,1923,"Easton, Dorothy,",Tantalus
6.931185925911923e-05,11,158703,uc2.ark:/13960/t4mk66529,1909,<blank>,Tales of wonder
6.925847261981716e-05,3,43316,mdp.39015008601943,1901,"Eiríkr Magnússon,",Three northern love stories
6.922331441229406e-05,5,72230,coo.31924026942668,1901,"Jókai, Mór,",The baron's sons
6.900887914244966e-05,9,130418,00010518,1937,"Gordon, Caroline",None shall look back
6.841817186644773e-05,3,43848,uc2.ark:/13960/t6pz53712,1909,<blank>,California story book
6.797557411036968e-05,6,88267,00010699,1943,"Bristow, Gwen",Tomorrow is forever
6.779201410073893e-05,1,14751,uc1.b3272184,1913,"Myers, Harriet Williams,",The birds' convention
6.76292564163257e-05,4,59146,ien.35556027278860,1912,"Gowans, Adam L.",Famous ghost-stories by English authors
6.739149968550633e-05,3,44516,uc2.ark:/13960/t3st7gr0b,1910,"Kennedy, John Joseph.",The Inseparables
6.733643978775554e-05,5,74254,mdp.39015063949146,1903,"Scott, Hugh Stowell,",Barlasch of the Guard
6.692320562154927e-05,6,89655,nyp.33433075744833,1905,"Oxenham, John,",White fire
6.691051833348202e-05,6,89672,uc1.b3267446,1907,"Parrish, Randall,",Bob Hampton of Placer
6.591399165717191e-05,7,106199,nyp.33433076048150,1910,"Ray, Anna Chapin,",Over the quicksands
6.551423998802026e-05,7,106847,mdp.39015065980669,1919,"Conrad, Joseph,",The arrow of gold
6.542190587096183e-05,5,76427,uc2.ark:/13960/t6d21s106,1904,"Hastings, George Gordon.",The first American king
6.528864108222451e-05,5,76583,00010687,1942,"Reilly, Helen",Name your poison
6.474261214859149e-05,9,139012,00010464,1935,"Buck, Pearl S.",A house divided
6.426631962854067e-05,4,62241,00010327,1930,"Esteven, John",Voodoo
6.423914090855558e-05,6,93401,nyp.33433074954565,1907,"Cunliffe-Owen, Marguerite,",Emerald and ermine;
6.402786492681615e-05,5,78091,00010668,1942,"Hill, Grace Livingston",Crimson mountain
6.4008705183905e-05,8,124983,00010666,1942,"Grey, Zane",The light of western stars
6.383046628155619e-05,6,93999,nyp.33433075767453,1912,"Wentworth, Patricia.",The devil's wind
6.360311655271108e-05,2,31445,nyp.33433074863030,1916,"Hewlett, Maurice,",Frey and his wife
6.341441319019794e-05,7,110385,uc2.ark:/13960/t8bg2jz39,1902,"Dumas, Alexandre,",Works
6.317418702718069e-05,8,126634,00010885,1948,"Buck, Pearl S.",Peony
6.303580433686334e-05,4,63456,nyp.33433082513171,1921,"Krapp, George Philip,",Tales of true knights
6.262263599549117e-05,3,47906,uc1.b5034682,1913,"Roberts, Charles G. D.,",Hoof and claw
6.22367902412713e-05,3,48203,00010958,1949,"Smith, Carmichael",Atomsk
6.166321095755258e-05,8,129737,nyp.33433074944905,1907,"Cross, Victoria.",Life's shop window
6.0900467142406785e-05,17,279144,00010371,1932,"Buck, Pearl S.",Sons
6.083280104632418e-05,2,32877,miun.anw8972.0001.001,1913,"Burks, Frances Williston.",Barbara's Philippine journey
6.019527346712736e-05,5,83063,00010385,1932,"Merritt, Abraham",Dwellers in the mirage
5.9686051369794876e-05,6,100526,nyp.33433081936449,1908,"Brown, Alice,",Rose MacLeod
5.9415941297049996e-05,2,33661,uc1.$b601986,1920,"Ragozin, Zénaïde A.",Little Russian masterpieces
5.940182363598562e-05,2,33669,mdp.39015012335546,1906,"Howells, William Dean,",Their husbands' wives
5.923468783319512e-05,8,135056,nyp.33433074876222,1906,"Macilwaine, H. C.",Anthony Britten
5.898243503084781e-05,5,84771,uc2.ark:/13960/t8x92223d,1907,"Montague, Margaret Prescott,",The sowing of Alderson Cree
5.894951956141557e-05,3,50891,nyp.33433076073927,1907,"Wells, Carolyn,",Patty in Paris
5.891797145424283e-05,4,67891,uc2.ark:/13960/t7rn31f8b,1907,"Johnston, Annie F.",The Little Colonel's knight comes riding
5.8673394549241645e-05,6,102261,00010582,1939,"Hurston, Zora Neale",Moses: man of the mountain
5.8616074481491974e-05,6,102361,nyp.33433074941802,1915,"Castle, Agnes,",The haunted heart
5.846813486649776e-05,6,102620,00010838,1947,"Blunden, Godfrey",A room on the route
5.818604989453778e-05,4,68745,uc1.b3688014,1904,"Johnston, Mary,",Sir Mortimer
5.809900069718801e-05,1,17212,00010938,1949,"Gibran, Kahlil",Tears and laughter
5.775406011042576e-05,5,86574,uc2.ark:/13960/t9s17v83s,1918,"Johnston, Mary,",Foes;
5.764020981036371e-05,1,17349,00010539,1938,"Brandeis, Madeline",Little Erik of Sweden
5.750761975961815e-05,3,52167,uva.x006095532,1914,<blank>,Alaeddin and the enchanted lamp;
5.739759312759485e-05,3,52267,mdp.39015057200985,1905,"Swinburne, Algernon Charles,",Love's cross-currents
5.7149388501543034e-05,2,34996,mdp.39015003620591,1904,"Austin, Mary,",The basket woman
5.689350105537444e-05,10,175767,00010609,1940,"Hemingway, Ernest",For whom the bell tolls
5.661445555765239e-05,3,52990,uc2.ark:/13960/t75t3hc6q,1922,"Drago, Harry Sinclair,",Suzanna;
5.655548800316711e-05,4,70727,00010855,1947,"Kuttner, Henry",Fury
5.609468783306221e-05,3,53481,nyp.33433076044423,1919,"Scott, Mansfield.",Behind red curtains
5.6069526212503504e-05,3,53505,uc2.ark:/13960/t3ws8kb7j,1919,"Scott, Mansfield.",Behind red curtains
5.606245357328063e-05,4,71349,00010863,1947,"Nabokov, Vladimir Vladimirovich",Bend sinister
5.563591854901524e-05,1,17974,uc1.$b744314,1918,"Spin, pseud.",Short flights with the cloud cavalry
5.546157899115388e-05,4,72122,00010790,1945,"Queen, Ellery",The murderer is a fox
5.422817044998536e-05,5,92203,00010285,1928,"Echols, Ula Waterhouse",Knights of Charlemagne
5.415064710023285e-05,8,147736,00010762,1944,"Williams, Ben Ames",Leave her to heaven
5.347908165720978e-05,10,186989,00010752,1944,"MacInnes, Helen",While still we live
5.345806882726361e-05,4,74825,nyp.33433074817309,1906,"Crawford, F. Marion",Mr. Isaacs
5.30157103221588e-05,3,56587,00010679,1942,"Merritt, Abraham",Burn: witch: burn!
5.270586030604536e-05,9,170759,nyp.33433082295662,1906,"Holt, Henry,",Calmire
5.214444009907443e-05,2,38355,00010643,1941,"Lewis, Janet",The wife of Martin Guerre
5.206661055043085e-05,6,115237,nyp.33433074797303,1914,"Wright, Harold Bell,",The eyes of the world;
5.1608463788061244e-05,3,58130,00010410,1933,"Jenkins, Will",Mexican trail
5.1446680660163806e-05,5,97188,uc2.ark:/13960/t7fq9qv66,1902,"Stockton, Frank R.,",Kate Bonnet;
5.043445682090004e-05,7,138794,00010951,1949,"Myers, John Myers",Silverlock
5.007009813739235e-05,4,79888,uc1.b4407663,1910,"Gorky, Maksim,",Malva
5.0035024517162014e-05,3,59958,mdp.39015028304270,1906,"Pickthall, Marmaduke William,",The house of Islâm
4.992386610419111e-05,2,40061,nyp.33433082539713,1915,"Drake, Robert L.,","The boy allies under two flags, or, Sweeping the enemy from the sea"
4.986536351850005e-05,2,40108,mdp.39015063544517,1920,"O'Donnell, Elliott,",The Banshee
4.985541928407618e-05,1,20058,nyp.33433076080310,1921,"Herr, Charlotte Bronte.",Their Mariposa legend
4.955745195405033e-05,5,100893,00010537,1938,"Agee, James",A death in the family
4.902681766926509e-05,2,40794,00010928,1949,"Bond, Nelson Slade",Exiles of time
4.8983590497183446e-05,1,20415,mdp.39015078575654,1920,"Burnett, Frances Hodgson,",Barty Crusoe and his man Saturday
4.8902146804244705e-05,2,40898,00010288,1928,"Gibran, Kahlil",Jesus the Son of man
4.87638367386746e-05,5,102535,uc2.ark:/13960/t82j6m166,1905,"De Berard, Frederick B.",Classic tales by famous authors
4.8619214313496694e-05,2,41136,mdp.39015078574517,1900,"Wyss, Johann David,",The Swiss family Robinson;
4.8537209838492434e-05,4,82411,uc2.ark:/13960/t0sq8x87b,1911,"Thisted, Valdemar Adolph,",Letters from hell
4.8533087432357006e-05,4,82418,mdp.39015063941267,1905,"Murfree, Mary Noailles,",The storm centre;
4.778211356215656e-05,3,62785,00010286,1928,"Esteven, John",The door of death
4.74619710956596e-05,4,84278,uc2.ark:/13960/t49p2xx0m,1906,"Castle, Agnes,","""If youth but knew!"""
4.71731490435644e-05,2,42397,uc2.ark:/13960/t6f18v44x,1914,"Stow, Edith,",Nancy the joyous
4.699248120300752e-05,2,42560,mdp.39015005258382,1920,"Miyamori, Asatarō,",Tales of the Samurai;
4.685728209020964e-05,5,106707,njp.32101068608114,1919,"Blasco Ibáñez, Vicente,",Blood and sand;
4.6513791339132053e-05,4,85996,uc1.b4097808,1922,"Curwood, James Oliver,",The country beyond
4.64759603095299e-05,2,43033,nyp.33433084714090,1912,"Dopp, Katharine Elizabeth,",The early sea people
4.630058338735068e-05,4,86392,mdp.39015011421248,1900,"Linton, E. Lynn",The second youth of Theodora Desanges
4.6060661891711385e-05,2,43421,nyp.33433082486022,1916,"Bourget, Paul,",The night cometh
4.5994986546466434e-05,4,86966,00010246,1925,"Scarborough, Dorothy",The wind
4.548038658328596e-05,4,87950,uc2.ark:/13960/t5v699w0s,1915,"Benson, Arthur Christopher,",Father Payne
4.514672686230248e-05,2,44300,uc1.32106001597357,1911,"Tolstoy, Leo,","The forged coupon, and other stories"
4.453681710213777e-05,3,67360,00010939,1949,"Hamilton, Edmond",The star kings
4.442733169445843e-05,3,67526,00010298,1928,"Wells, Carolyn",Deep-Lake mystery
4.435770049680625e-05,2,45088,nyp.33433074843479,1911,"Davis, See Barham.",The power of conscience
