s/w_ratio,snippets,words,volid,date,author,title
0.00040471335398409167,26,64243,uiuo.ark:/13960/t3nv9vv41,1849,"Harris, Alexander,",The emigrant family ;
0.0004043262913170929,28,69251,uiuo.ark:/13960/t6g167z0v,1825,"Banim, John,",Tales
0.00040412204485754696,12,29694,uiuo.ark:/13960/t6qz2sj40,1809,<blank>,"Modern times, or, Anecdotes of the English family"
0.00040365984930032295,60,148640,nyp.33433075769202,1838,"Dickens, Charles,",The posthumous papers of the Pickwick club;
0.00040360307472160563,22,54509,uc1.b250218,1849,"Marsh-Caldwell, Anne,","Mordaunt hall; or, A September night"
0.00040290088638195,12,29784,uc2.ark:/13960/t82j6fd05,1825,"Pamplico, John.","The rebelllion [sic] of the beasts; or, The ass is dead! Long live the ass!!!"
0.0004018215912135012,30,74660,nyp.33433076096464,1846,"Lytton, Edward Bulwer Lytton,","Lucretia, or, The children of night"
0.0004018194384171529,25,62217,njp.32101066454925,1847,"Blenkinsop, Adam.","Paddiana, or, Scraps and sketches of Irish life, present and past"
0.00040166449767837923,25,62241,nyp.33433074944319,1837,"Cox, George Valentine,",Jeannette Isabelle
0.0004016234040754206,19,47308,njp.32101068142296,1826,"Llanos Gutierrez, Valentin.","Don Esteban, or, Memoirs of a Spaniard"
0.00040133366263274883,26,64784,hvd.hn5drh,1822,"Edgeworth, Maria,",Frank
0.00040119355081367065,16,39881,uiuo.ark:/13960/t3xs62m60,1801,"Du Bois, Edward,",Old Nick;
0.0004004004004004004,4,9990,uc1.b248232,1804,<blank>,The affecting history of Louisa
0.00040013337779259755,18,44985,njp.32101065545590,1818,"Ross,",The balance of comfort;
0.00039863136564462014,72,180618,nyp.33433074950597,1836,"Edgeworth, Maria,",Tales and novels
0.0003970705020735904,18,45332,nnc1.0315301141,1809,"Defoe, Daniel,",The novels of Daniel De Foe
0.0003968171090829348,19,47881,uiuo.ark:/13960/t2k653t50,1839,"Sayers, Louisa Sarah.","Henry Acton; or, The Gold Smugglers and other tales"
0.0003967624186637042,15,37806,uiuo.ark:/13960/t9n30df3f,1819,"Barrett, Eaton Stannard,",The metropolis
0.0003964957329506835,21,52964,uiuo.ark:/13960/t4wh3558f,1829,"James, G. P. R.",Richelieu
0.0003956009177941293,15,37917,uc1.$b522186,1806,"Genlis, Stéphanie Félicité,",Madame de Maintenon
0.0003953588311130211,23,58175,uc1.b4102077,1836,"Paulding, James Kirke,",The book of Saint Nicholas
0.0003952862119228204,16,40477,uiuo.ark:/13960/t09w14g77,1818,"Austen, Jane,",Northanger Abbey
0.00039452919516044186,15,38020,mdp.39015078549121,1805,"Defoe, Daniel,","The life and most surprizing adventures of Robinson Crusoe, of York, mariner"
0.0003938693381282644,23,58395,inu.39000002347248,1843,"Gore,",The banker's wife
0.0003928124457599094,43,109467,uiuo.ark:/13960/t8ff47j1k,1811,"Hawkins, Laetitia Matilda,","The countess and Gertrude; or, Modes of discipline"
0.0003920103392726983,64,163261,dul1.ark:/13960/t9572983r,1848,"Ingoldsby, Thomas,",The Ingoldsby legends
0.00039184952978056425,12,30624,uiuo.ark:/13960/t6b28ds6f,1801,"Acton, Eugenia de,",The microcosm
0.0003914507163548109,20,51092,uc1.b3578411,1822,"Galt, John,","Sir Andrew Wylie, of that ilk"
0.000390822192186813,48,122818,uc2.ark:/13960/t5q817h0f,1842,"Park, Mungo,",The life and travels
0.0003890031793529082,52,133675,uiuo.ark:/13960/t82j71s0h,1800,"Lever, Charles James,",The Martins of Cro' Martin
0.0003887200508869885,44,113192,uc2.ark:/13960/t08w3np1p,1831,<blank>,Affecting scenes
0.00038739312100500846,14,36139,uc1.b278740,1819,"Genlis, Stéphanie Félicité,","The new aera; or, Adventures of Julien Delmour: related by himself"
0.00038723872387238725,44,113625,nyp.33433075764427,1831,"Warren, Samuel,",Affecting scenes
0.0003872043843450289,52,134296,uiuo.ark:/13960/t2g74094k,1800,"Lever, Charles James,",The Martins of Cro' Martin
0.0003869669530222119,10,25842,uiuo.ark:/13960/t2d801965,1811,"Crandolph, Augustus Jacob.","The mysterious hand, or, Subterranean Horrours!"
0.0003865294487123738,16,41394,njp.32101067645984,1813,"Hofland,",The sisters;
0.00038492205328420994,28,72742,wu.89087923348,1826,"Banim, John,",Tales by the O'Hara family
0.00038488369295903394,16,41571,mdp.39015016453576,1829,"Beamish, North Ludlow,",Peace campaigns of a cornet
0.000384485251145766,25,65022,nyp.33433082531942,1822,"Edgeworth, Maria,",Frank
0.00038389189604207455,20,52098,mdp.39015062286078,1829,"James, G. P. R.",Richelieu
0.0003827209797657082,23,60096,nyp.33433074954987,1802,"Cullen, Margaret.",Home
0.0003818798033319013,8,20949,uiuo.ark:/13960/t4kk9wj9q,1819,"Brown, Thomas,","London, or, A month at Steven's"
0.00038146099561319857,14,36701,uiuo.ark:/13960/t1pg29q9b,1806,"Siddons, Henry,","The maid, wife, and widow"
0.00038138825324180017,23,60306,nyp.33433075729644,1814,"Edgeworth, Maria,",Patronage
0.00038112661025992833,10,26238,uiuo.ark:/13960/t3fx7xj5c,1804,"Pigott, Harriet,","The pride of ancestry: or, Who is she?"
0.0003792188092529389,17,44829,nyp.33433075723571,1817,"Ross,","The balance of comfort; or, The old maid and married woman"
0.00037900757440894917,66,174139,mdp.39015063529773,1842,"Dickens, Charles,",Works
0.0003782267469347874,12,31727,wu.89047087184,1824,"Smith, Aaron,",The atrocities of the pirates;
0.0003781818181818182,13,34375,njp.32101068597473,1821,"Edgeworth, Maria,",Rosamond
0.00037789599139559897,13,34401,nyp.33433075750905,1832,"Smith, Horace,",The midsummer medley
0.0003772047618329134,25,66277,uc1.b3324402,1841,"Kirkland, Caroline M.",A new home - Who'll follow?
0.0003760246672181695,20,53188,njp.32101065704619,1834,"Reedpen, Peregrine.",Our town
0.00037569268338499107,16,42588,uiuo.ark:/13960/t1hh6st5v,1805,"Charlton, Mary.",The homicide
0.0003756574004507889,9,23958,hvd.hn2ghe,1804,"Hurry, Margaret Ives Mitchell.",The faithful contrast
0.0003753049352598987,16,42632,uiuo.ark:/13960/t5db8pd5f,1806,"Surr, T. S.",A winter in London;
0.0003749403503988002,22,58676,uiuo.ark:/13960/t0ns14k5p,1843,"Gore,",The banker's wife
0.00037434895833333336,23,61440,njp.32101007066044,1811,"Brunton, Mary,",Self-control
0.0003742437158242718,18,48097,uc1.b287477,1812,"Opie, Amelia Alderson,",Temper
0.00037342319777767657,41,109795,uva.x000960787,1807,"Rabelais, François,",The works of Francis Rabelais
0.0003729887300020658,65,174268,hvd.hwjs3y,1831,"Fielding, Henry,",The history of Tom Jones
0.0003726939561463445,30,80495,njp.32101067173763,1824,"Scott, Walter,",Redgauntlet
0.00037181200255620753,32,86065,nyp.33433075750871,1829,"Smith, Horace,",The new forest
0.0003714365307828025,24,64614,nyp.33433074937404,1838,"Bayly, Thomas Haynes,",David Dumps
0.0003713496331065625,25,67322,uc1.b3325612,1848,"Marsh-Caldwell, Anne,",Angela
0.0003710950678091897,33,88926,nyp.33433074955364,1803,"Reeve, Clara,",The two mentors
0.00037096991771212734,44,118608,nyp.33433075769806,1834,"Porter, Jane,",Thaddeus of Warsaw
0.0003708912206957301,24,64709,uc2.ark:/13960/t9c53mq69,1838,"Bayly, Thomas Haynes,",David Dumps
0.0003707485295112887,126,339853,inu.30000029292749,1844,"Dickens, Charles,",The life and adventures of Martin Chuzzlewit
0.00037035665345727935,10,27001,njp.32101066459429,1804,"Gooch, Elizabeth Sarah Villa-Real,","Sherwood forest; or, Northern adventures;"
0.0003700339758468732,22,59454,uc1.b250214,1846,"Mitford, Mary Russell,","Belford Regis; or, Sketches of a country town"
0.0003699593044765076,2,5406,mdp.39015078565754,1815,"Swift, Jonathan,","The adventures of Captain Gulliver, in a voyage to Lilliput"
0.00036965843560550054,20,54104,nyp.33433075909238,1847,"Crick, Throne,",Sketches from the diary of a commercial traveller
0.0003692307692307692,15,40625,dul1.ark:/13960/t20c5qc71,1818,"Morgan,",Florence Macarthy
0.0003689398743298553,64,173470,nyp.33433075743629,1824,"Scott, Walter,",St. Ronan's well
0.00036859565057132326,20,54260,uiuo.ark:/13960/t9q24957b,1824,"Gaspey, Thomas,",The witch-finder
0.0003678007188832233,22,59815,uiuo.ark:/13960/t2k64th96,1802,"Cullen, Margaret.",Home
0.00036768263183357524,19,51675,uiuo.ark:/13960/t55d93269,1823,"Balfour, Alexander,","The foundling of Glenthorn, or, The smuggler's cave"
0.000367022984814424,8,21797,uva.x030802606,1848,"Schmid, Christoph von,",Tales
0.00036698530311238487,21,57223,njp.32101067708121,1822,"[Bennet, William]",Malpas;
0.0003658628444760091,34,92931,uc1.b193534,1825,"Hill, Rowland,","Village dialogues, between Farmer Littleworth, Thomas Newman, Rev. Mr. Lovegood, and others"
0.00036532540055320703,28,76644,uc1.b4105130,1847,"Surtees, Robert Smith,",Hawbuck Grange
0.0003652511582306465,19,52019,hvd.32044020392411,1822,"Hatton, Ann Julia,","Guilty or not guilty, or, A lesson for husbands"
0.00036492845481609525,19,52065,uiuo.ark:/13960/t1cj8s78j,1821,"Gaspey, Thomas,","Calthorpe; or, Fallen fortunes"
0.00036467236467236465,32,87750,ucm.5325889951,1803,"Reeve, Clara,",The Two mentors
0.00036448841447539703,7,19205,njp.32101068972270,1849,"Lamas, Maria.",The glass
0.0003639293976968468,14,38469,mdp.39015078565986,1840,<blank>,"History of Little Jack, Gulliver's voyage to Lilliput [etc.]"
0.0003637906990844601,18,49479,njp.32101066459684,1840,"Gore,",The dowager
0.0003634947423081916,14,38515,uiuo.ark:/13960/t7xk8tj3j,1843,"Lennox, William Pitt,",The tuft-hunter
0.0003632291067590883,12,33037,nyp.33433075732606,1841,"Sawyer, Caroline M.",The merchant's widow
0.0003631521607553565,24,66088,uc2.ark:/13960/t1xd0wm69,1827,"Smith, Horace,",Reuben Apsley;
0.00036288859320188704,15,41335,uiuo.ark:/13960/t5v705989,1808,"Hook, Theodore Edward,",The man of sorrow;
0.0003623743884932194,26,71749,uiuo.ark:/13960/t16m3j48j,1810,"Burney, Fanny,","Evelina, or, The history of a young lady's introduction to the world"
0.0003616781380129791,298,823937,nyp.33433076057854,1833,"Scott, Walter,",The complete works of Sir Walter Scott ;
0.0003609375352478062,32,88658,mdp.39015063948908,1803,"Reeve, Clara,",The two mentors
0.00036067978970534293,59,163580,uc2.ark:/13960/t6542t34b,1840,"Hook, Theodore Edward,","Cousin Geoffrey, the old bachelor;"
0.00035994720774286436,27,75011,mdp.39015025352546,1833,"Lytton, Edward Bulwer Lytton,",England and the English
0.0003598361597060062,47,130615,nyp.33433074868187,1836,"Hogg, James,",Tales of the wars of Montrose
0.0003598217498408481,26,72258,nyp.33433074929930,1837,"Blessington, Marguerite,",The honey-moon
0.0003597324489910629,32,88955,dul1.ark:/13960/t3708t937,1803,"Reeve, Clara,",The two mentors
0.0003595772622099931,23,63964,uiuo.ark:/13960/t5m90v837,1822,"Scott, Walter,",The fortunes of Nigel
0.00035890936416962954,32,89159,nyp.33433075769707,1831,"Porter, Jane,","Sir Edward Seaward's narrative of his shipwreck, and consequent discovery of certain islands in the Caribbean Sea"
0.00035842293906810036,27,75330,nyp.33433074857875,1802,"Hatfield, S.,","She lives in hopes; or, Caroline"
0.0003579464103088566,21,58668,nyp.33433000665939,1831,"Schroeder, Henry,","Three years adventures, of a minor, in England, Africa, the West Indies, South-Carolina and Georgia"
0.00035656556052106114,45,126204,uc2.ark:/13960/t7rn34434,1838,"Howard, Edward,","Rattlin, the reefer"
0.00035618173183473166,27,75804,uiuo.ark:/13960/t77s82104,1813,"Cuthbertson, Catherine.",Adelaide
0.000355894913938139,22,61816,uiuo.ark:/13960/t4qj8185c,1840,"Pisani, Marianna.",The banker-lord
0.0003557258174852921,13,36545,uiuo.ark:/13960/t2m624n2w,1817,"St. George, Catherine.","Maria, a domestic tale"
0.00035556458576725756,7,19687,hvd.hn2he4,1800,"Smith, Thomas,","The shepherd's son, or, The wish accomplished"
0.0003542095592304797,16,45171,nyp.33433074862727,1829,"Hall, S. C.,",Sketches of Irish character
0.00035377358490566035,24,67840,nnc1.1002268442,1814,"Corp, Harriet.",An antidote to the miseries of human life
0.00035334797203503195,14,39621,uc1.b3327468,1815,"Peacock, Lucy,",Friendly Labours
0.0003532704693062311,13,36799,uc2.ark:/13960/t2w37rp24,1828,"Normanby, Constantine Henry Phipps,",Yes and no
0.0003521387797464601,19,53956,mdp.39015065344981,1831,"Livermore, Harriet,",A wreath from Jessamine lawn;
0.0003517775110706452,17,48326,mdp.39015059433345,1832,<blank>,Fitzgeorge
0.0003516212820270868,354,1006765,nyp.33433074868823,1844,"James, G. P. R.",Rose d'Albret
0.00035031177748195893,25,71365,hvd.hnpej6,1835,"Gleig, G. R.",The chronicles of Waltham
0.000350099194771852,12,34276,uiuo.ark:/13960/t8qc0nd11,1839,"Robertson, J. P.",Solomon Seesaw
0.00034947578632051925,14,40060,uiuo.ark:/13960/t5db8r27r,1818,"Davenport, Selina.",An angel's form and a devil's heart
0.00034928396786587494,6,17178,njp.32101038153936,1847,"Tuthill, Louisa C.",Hurrah for New England!
0.00034846487097381807,37,106180,nyp.33433081563516,1810,<blank>,The British novelists;
0.0003479807450654397,18,51727,uiuo.ark:/13960/t4bp0nq43,1818,"Hogg, James,",The brownie of Bodsbeck
0.0003478126449219354,27,77628,njp.32101067173755,1824,"Scott, Walter,",Redgauntlet
0.00034712372534675045,465,1339580,nyp.33433069238875,1846,"Hilpert, J. L.","A dictionary of the English and German, and the German and English language"
0.00034621807665675535,17,49102,uiuo.ark:/13960/t8w95jt4c,1843,"Gore,",The banker's wife
0.00034614559566294195,71,205116,uc2.ark:/13960/t0vq2tk41,1800,"Wordboise, Emma Jane.",Lady Clarissa
0.0003453226949710111,19,55021,uiuo.ark:/13960/t03x8s13g,1848,"Lewes, George Henry,","Rose, Blanche, and Violet"
0.00034487332537471815,13,37695,uiuo.ark:/13960/t8bg39w1x,1806,"Siddons, Henry,","The maid, wife, and widow"
0.0003435020855483765,21,61135,uiuo.ark:/13960/t56d67b76,1836,<blank>,"A Country curate's autobiography, or, Passages of a life without a living"
0.00034267017443017267,31,90466,nnc1.0036681857,1833,"Banim, Michael,",The ghost-hunter and his family
0.0003418803418803419,12,35100,uiuo.ark:/13960/t9j399s2p,1809,<blank>,"Modern times, or, Anecdotes of the English family"
0.0003408671939673463,49,143751,uva.x001086153,1849,"Sedgwick, Catharine Maria,",Clarence;
0.00034060150829198896,226,663532,uc1.b3037092,1821,<blank>,Ballantyne's novelist's library
0.0003404493931990227,17,49934,njp.32101064710906,1840,"Pickering, Ellen,",The quiet husband
0.0003402187120291616,14,41150,uiuo.ark:/13960/t8cf9p00k,1818,"Morgan,",Florence Macarthy
0.00033937851309788947,16,47145,mdp.39015063920469,1802,"Keate, George,",Sketches from nature
0.00033898615653831003,37,109149,nyp.33433074937842,1839,"Lytton, Rosina Bulwer Lytton,",Cheveley
0.0003389502227387178,7,20652,uc2.ark:/13960/t9280k719,1805,"Lucas, William,","The duellists, or, Men of honour"
0.00033877797943133694,28,82650,nyp.33433074902705,1812,"Macneill, Hector,",The Scottish adventurers
0.00033867240417563153,34,100392,uc1.b3322632,1811,"Hawkins, Laetitia Matilda,","The countess and Gertrude; or, Modes of discipline"
0.0003369436030167349,201,596539,uc1.$b557171,1838,<blank>,Voyages and travels
0.0003367003367003367,10,29700,uiuo.ark:/13960/t4dn4t070,1808,"Warner,",Herbert-Lodge
0.00033668144324112005,6,17821,hvd.hn6gv5,1804,"Plumptre, Anabella.","Stories for children, intended to be read or recited to them in early periods of infancy"
0.00033577972849810524,14,41694,hvd.hxg8rg,1816,"McMullan, Mary Anne.","The wanderings of a goldfinch; or, Characteristic sketches in the nineteenth century"
0.0003356523861833272,22,65544,mdp.39015065763081,1827,"Smith, Horace,",Reuben Apsley;
0.0003355439759987368,17,50664,uiuo.ark:/13960/t13n2rf83,1837,"Lover, Samuel,","Rory O'More, a national romance"
0.00033520234032179423,22,65632,hvd.hx4mrm,1827,"Watterston, George,",Wanderer in Washington
0.00033455650022038244,63,188309,ucm.5313311654,1845,"Lytton, Edward George Earle Bulwer-Lytton,",Night and morning
0.00033406509496993413,14,41908,uiuo.ark:/13960/t4xh06r8n,1815,"Prickett,",Warwick Castle
0.00033386954806203904,11,32947,uiuo.ark:/13960/t22b9mp83,1808,"Gunning,",The exile of Erin
0.0003331050946573644,18,54037,nyp.33433075743074,1815,"Scott, Walter,",Guy Mannering;
0.00033297076516681834,30,90098,mdp.39015064001517,1840,"Defoe, Daniel,",The novels and miscellaneous works
0.00033219832239847187,16,48164,uiuo.ark:/13960/t9t15n057,1812,"Opie, Amelia.","Temper ; or, Domestic scenes"
0.00033210454651124176,10,30111,uiuo.ark:/13960/t6vx1105q,1811,"Reeve, Clara,","Fatherless Fanny; or, The memoirs of a little mendicant and her benefactors"
0.0003319915342158775,8,24097,nyp.33433074881040,1826,"Marshall, L. A.,",A sketch of my friend's family
0.00032957073411881023,20,60685,uc1.b3123711,1815,"Johnstone, C. I.",Clan-Albin
0.0003295224670248698,36,109249,nyp.33433074938113,1839,"Lytton, Rosina Bulwer Lytton,",Cheveley
0.0003287998804364071,33,100365,uc1.b250139,1831,"Porter, Jane,",Sir Edward Seward's narrative of his shipwreck
0.00032867881718035984,31,94317,uiuo.ark:/13960/t2x357v4p,1811,"Hawkins, Laetitia Matilda,","The countess and Gertrude; or, Modes of discipline"
0.0003282917106343065,14,42645,loc.ark:/13960/t1fj35095,1804,"Du Broca, Louis. [from old catalog]",Interesting anecdotes of the heroic conduct of women
0.0003278642781405212,47,143352,hvd.hn24wq,1835,"Edgeworth, Maria,",Tales and novels
0.0003276437732081006,21,64094,uiuo.ark:/13960/t2n593s79,1819,"O'Keeffe, Adelaide,",Dudley
0.00032630863358259685,12,36775,uc1.b3327539,1828,"Normanby, Constantine Henry Phipps,",Yes and no
0.00032600116674101783,19,58282,uc1.b3579166,1834,"Knapp, Samuel Lorenzo,",Tales of the garden of Kosciusko
0.00032422554307778465,11,33927,uiuo.ark:/13960/t48p6nh04,1816,<blank>,St. Clyde
0.00032326119504559684,38,117552,hvd.hwavh1,1841,<blank>,German romance
0.0003231379177489716,26,80461,mdp.39015053654920,1809,"Edgeworth, Maria,",Tales of fashionable life
0.0003224632887948141,39,120944,uc1.b3325213,1841,"Thomas, Frederick William,",Howard Pinckney
0.00032169856844137045,16,49736,hvd.hnnznt,1838,<blank>,"Lynn Haverhill, or The life of a soldier"
0.0003211561621838619,20,62275,mdp.39015063617065,1814,"Edgeworth, Maria,",Patronage
0.0003211256915149834,44,137018,inu.30000010358053,1846,"Ingraham, J. H.",The Odd fellow
0.00032068412613575625,9,28065,mdp.39015063546587,1816,"Cunningham, J. W.",Sancho
0.00032036813210816796,22,68671,uc1.b250253,1827,"Hamilton, Thomas,",The youth and manhood of Cyril Thornton
0.0003202673536169324,23,71815,mdp.39015078549931,1810,"Defoe, Daniel,",The life and adventures of Robinson Crusoe
0.0003198193961057285,17,53155,njp.32101067646016,1822,"Hofland,",Tales of the manor
0.0003194609821973107,11,34433,nyp.33433086979287,1804,"Earle, William.",Obi;
0.0003191370534075859,20,62669,nyp.33433075729636,1814,"Edgeworth, Maria,",Patronage
0.00031900187856661824,9,28213,njp.32101066134873,1801,"Ducray-Duminil,","The little mountaineers of Auvergne, or, The adventures of James and Georgette"
0.0003184003566083994,10,31407,uiuo.ark:/13960/t1tf0fc09,1810,"Norris,","Euphronia, or The captive"
0.00031810875971068845,38,119456,njp.32101068140563,1836,"Hogg, James,",Winter evening tales
0.0003179834070476686,11,34593,uiuo.ark:/13960/t50g48p56,1811,<blank>,Rhydisel
0.00031793343268753105,16,50325,nyp.33433075755334,1820,"Walker, George,","Theodore Cyphon: or, The benevolent Jew"
0.000317767538601534,22,69233,hvd.hwkday,1815,"Johnstone, C. I.",Clan-Albin
0.0003173229482186644,33,103995,hvd.32044020546784,1816,"Sabin, Elijah R.",The life and reflections of Charles Observator
0.00031625553447185326,16,50592,njp.32101068178019,1814,"Hervey, Elizabeth",Amabel;
0.00031528612215585646,18,57091,inu.30000011865916,1827,"West,",Ringrove;
0.00031523366695563086,8,25378,uiuo.ark:/13960/t5v702v0c,1809,"Peregrine, Peter.",Matilda Montfort
0.00031511797709630313,41,130110,nyp.33433067367551,1811,"Richardson, Samuel,",The history of Clarissa Harlowe
0.00031501474841776685,22,69838,hvd.32044090343682,1838,"Gore,","Mary Raymond, and other tales"
0.00031466331025802394,52,165256,nyp.33433067293872,1832,"Edgeworth, Maria,",Tales and novels
0.00031423483816905834,33,105017,nyp.33433074868740,1831,"Hook, Theodore Edward,",Maxwell
0.00031368284573077645,15,47819,uiuo.ark:/13960/t72v33g13,1841,"Mills, John,",The old English gentleman
0.0003134761142396525,28,89321,nyp.33433075743751,1824,"Scott, Walter,",Redgauntlet
0.0003114197626981408,20,64222,uiuo.ark:/13960/t0ms4cg4k,1848,"Torrens, Henry Whitelock,",Madame de Malguet
0.00031103914519124335,34,109311,mdp.39015031453130,1829,"Scott, Walter,",Waverley novels
0.00031087057892580084,22,70769,uc1.32106006172255,1832,"Edgeworth, Maria,",Tales and novels
0.0003108693238592206,14,45035,uiuo.ark:/13960/t9474p035,1805,"Charlton, Mary.",The homicide
0.0003105865649125921,14,45076,uiuo.ark:/13960/t9p27j99t,1821,"Moore, Alicia Radford.",The sisters
0.0003097768259997037,23,74247,uc1.b3322503,1842,"Gascoigne, Caroline Leigh,",The school for wives
0.00030967422271770096,15,48438,nyp.33433074868575,1826,"Hofland,",Moderation
0.00030953363598844406,33,106612,njp.32101067172989,1819,"Scott, Walter,",Novels and tales of the author of Waverley
0.0003084579160583191,15,48629,uiuo.ark:/13960/t0gt5vw09,1843,"Blessington, Marguerite,",Meredith
0.0003080319326436841,12,38957,mdp.39015063976966,1808,"Strutt, Joseph,",Queenhoo-hall
0.0003079260156426416,30,97426,hvd.hwadb9,1829,"Scott, Walter,",The Waverley novels
0.00030742429676692114,18,58551,uiuo.ark:/13960/t3805nn2b,1834,"Neale, W. Johnson",Will Watch
0.00030663481071688665,24,78269,nyp.33433074952155,1815,"Cunningham, J. W.",Pneumanee;
0.00030642535669826677,16,52215,nyp.33433082300124,1828,"Blackford,",The Eskdale herd-boy
0.0003060235638144137,18,58819,njp.32101032464099,1802,"Sterne, Laurence,",A sentimental journey through France and Italy
0.00030556343715214875,14,45817,uiuo.ark:/13960/t3902q91c,1811,"Parker, Emma,","Virginia; or, The peace of Amiens"
0.0003052409877598364,10,32761,uiuo.ark:/13960/t2x35f832,1804,"Pigott, Harriet,","The pride of ancestry: or, Who is she?"
0.00030511725220120305,14,45884,uiuo.ark:/13960/t6c25m129,1810,"Hatton, Ann Julia (Kemble)","Cambrian pictures, or, Every one has errors"
0.0003049601772835164,60,196747,uc1.b3579184,1842,"Lever, Charles James,","Jack Hinton, the guardsman"
0.0003047611557329506,31,101719,uiuo.ark:/13960/t4gm8nx89,1811,"Hawkins, Laetitia Matilda,","The countess and Gertrude; or, Modes of discipline"
0.00030470840730240323,23,75482,njp.32101037977541,1813,"Cuthbertson, Catherine.","Adelaide, or, The countercharm"
0.00030462596283563256,14,45958,njp.32101064790825,1842,"Smythies, Gordon,",The matchmaker;
0.00030428868046108683,17,55868,uiuo.ark:/13960/t8hd8b900,1819,"Harding, Anne Raikes,",Decision
0.00030321406913280777,10,32980,uiuo.ark:/13960/t1hh6w59h,1825,"De Quincey, Thomas,",Walladmor
0.0003027384064951149,22,72670,nyp.33433074919337,1834,"Ainsworth, William Harrison,",Rookwood
0.00030264308292420473,9,29738,uc1.b275180,1820,"M'Donogh, Felix,","The hermit in the country, or, Sketches of English manners"
0.00030253263030512574,7,23138,nyp.33433082354188,1849,"Jerram,","The child's own story book; or, Tales and dialogues for the nursery"
0.00030157606272782105,23,76266,uiuo.ark:/13960/t0zp4j682,1827,"Johnstone, C. I.",Elizabeth de Bruce
0.0003007157033740302,20,66508,loc.ark:/13960/t8kd2g671,1844,"Burney, Fanny,",Memoirs of Madame d'Arblay
0.0003005846371191968,20,66537,uiuo.ark:/13960/t3hx1r852,1817,<blank>,Hardenbrass and Haverill;
0.0003005485010143512,12,39927,uiuo.ark:/13960/t2v418x46,1849,"Murray, Hamilton.",Léonie Vermont
0.00029996571820363385,21,70008,uiuo.ark:/13960/t7dr3ft5q,1840,"Pisani, Marianna.",The banker-lord
0.0002998451484644232,146,486918,uc1.b3575739,1813,"Richardson, Samuel,","Pamela, or Virtue rewarded;"
0.00029983985825752157,132,440235,nyp.33433074864418,1843,"Gore,","The banker's wife; or, Court and city"
0.00029936045720506193,11,36745,uiuo.ark:/13960/t6ww81c96,1804,"Siddons, Henry,",Virtuous poverty
0.0002992220227408737,12,40104,uiuo.ark:/13960/t3pv74d80,1804,"Siddons, Henry,",Virtuous poverty
0.0002982737407255509,16,53642,uiuo.ark:/13960/t7cr6hq4j,1800,"Hamilton, Elizabeth,",Memoirs of modern philosophers
0.0002977209461571669,20,67177,wu.89092531771,1823,"Hogg, James,",The three perils of woman
0.00029764267005317883,15,50396,mdp.39015016447842,1824,"Gaspey, Thomas,","The witch-finder; or, The wisdom of our ancestors"
0.00029745463816767946,14,47066,nyp.33433074954953,1802,"Cullen, Margaret.",Home
0.0002964663128197772,31,104565,mdp.39015031453437,1829,"Scott, Walter,",Waverley novels
0.000296145872995727,7,23637,uva.x030802607,1827,"Sherwood,",Ermina
0.0002958739039216741,11,37178,mdp.39015064001236,1808,<blank>,Sketches of character
0.00029561892749453104,15,50741,uiuo.ark:/13960/t9s18kk6b,1815,"Prickett,",Warwick Castle
0.0002954178013395855,220,744708,nyp.33433074938048,1842,"Lytton, Edward Bulwer Lytton,","Pelham: or, The adventures of a gentleman"
0.0002948547840188707,10,33915,nyp.33433074868252,1828,"Hofland,","The young pilgrim, or, Alfred Campbell's return to the East"
0.00029475545823946775,14,47497,njp.32101062729254,1846,"Bernhard, Carl,",The Queen of Denmark
0.0002943531295624735,50,169864,nyp.33433074954136,1844,"Dickens, Charles,",The life and adventures of Martin Chuzzlewit
0.00029371930225347974,18,61283,uc1.b3327494,1828,"White, Charles,",Almack's revisited
0.00029359169402407454,11,37467,uiuo.ark:/13960/t5fb5cr3d,1807,<blank>,The Convent of Notre Dame
0.00029354207436399217,6,20440,nyp.33433074878988,1805,"Lucas, William,","The duellists, or, Men of honour"
0.00029317775367205135,10,34109,hvd.hwkd5z,1826,"Hofland,",The daughter of a genius
0.0002931227075031491,37,126227,nyp.33433074880323,1837,"Marryat, Frederick,",The old commodore
0.00029193601239238586,49,167845,hvd.hn645k,1844,"Dickens, Charles,",The life and adventures of Martin Chuzzlewit
0.0002916940129803836,8,27426,njp.32101045239157,1834,"Old Harlo,","Down the hill; or, The history of Samuel Woden"
0.00029167274318214965,2,6857,hvd.hn2hej,1801,"Semple, Elizabeth,","Summer rambles, or, Conversations, instructive and entertaining"
0.0002915706913141091,30,102891,uc1.b3360461,1818,"Cervantes Saavedra, Miguel de,",Don Quixote de la Mancha
0.00029137758597607555,37,126983,uc2.ark:/13960/t74t6jm82,1820,"Richardson, Samuel,","Clarissa; or, The history of a young lady: comprehending the most important concerns of private life; and particularly shewing the distresses that may attend the misconduct both of parents and children, in relation to marriage"
0.00029127981066812304,8,27465,mdp.39015065857917,1806,"Dutens, L.",Memoirs of a traveller
0.0002912499551923146,65,223176,nyp.33433076062367,1834,"Sherwood,",The works of Mrs. Sherwood
0.00029109168478409184,32,109931,mdp.39015073748520,1823,<blank>,The British essayists;
0.00029107373868046574,9,30920,nyp.33433075765937,1817,"Peacock, Thomas Love,",Melincourt
0.00028937278448961875,8,27646,nyp.33433082353990,1845,"Kidder, Daniel P.",The M'Gregor family
