1809	nyp.33433074915988	q	0.05	pocket	me twenty guineas, I have not a shilling about me." — " Then, my dear
1810	hvd.hn4rcs	q	25.0	price	only at four maravedis apiece, another hundred crowns would not pay for half of them:
1811	njp.32101007066044	q	4.2	rent	never been let for less than four guineas, and never shall as long as my
1812	uiuo.ark:/13960/t1bk2141g	q	4000.0	inheritance	allied to poverty. If four thousand ■^alid pounds would not make my Mary happy, double,
1813	nyp.33433075729909	q	100.0	pocket	safely landed at Philadelphia, with one hundred pounds in my pocket — a small sum
1814	njp.32101067640910	q	2000.0	capital	half year's interest upon the two thousand pounds was not due of two months to
1815	nyp.33433067303853	q	50000.0	capital	a timely supply Mr. Grove's fifty thousand pounds were like to be, and Lady Charlotte's
1816	uc2.ark:/13960/t4mk68g3n	q	0.05	price	seven, begin exactly at eight; Pit, one shilling, Gallery, sixpence, no half price will he
1817	dul1.ark:/13960/t3cz43m9v	u	1.05	other	the shop, administered the wink, whisper, and guinea, gave a still broader stare, added a
1818	uc1.b3290799	u	0.05	other	of asking for so much as a shilling of portion. The communication, however, it was
1819	uc1.b278740	e	0.0	nonmonetary	Antiphilosophical Dictionary, Vol. 1. preface, p. 27, 3d. Edition, 1768. t Philosophical Dictionary, article Atheist.
1820	nyp.33433074911441	q	50.0	gift	now presented the old man with fifty pounds for his present occasions, over and above
1821	uc1.b3037098	q	0.125	gift	was well. They parted. Take this half crown, says Mr Foston to the soldier; refresh
1822	hvd.32044020392411	q	1.05	gift	— all they would accept was a guinea to drink his health. The Italian, when
1823	njp.32101067708097	e	0.0	nonmonetary	driven abroad like a dog. Q 5 34S I speak the more surely, as I
1824	nyp.33433075743751	e	0.0	nonmonetary	all my subjects, and without which a crown were less worth wearing than a beggar's
1825	nyp.33433076091499	q	1575.0	savings	Nevertheless, you will observe that fifteen hundred guineas have been saved to my father at
1826	hvd.hn5bvf	q	0.35	price	could not have cost less than seven shillings ; and surely, it would be wise
1827	uc1.b250253	e	0.0	nonmonetary	able to bear their losses than yoursel? Penny and Trotter hae stoppit payment, and ye're
1828	nyp.33433082300124	q	0.024	pocket	: in short, he had only one sixpence left by the time he saw his
1829	nyp.33433074868203	q	500.0	rent	hose!" It is now rented at , £500. An extensive glen in Tweedsmuir, now belonging
1830	uiuo.ark:/13960/t4sj1vq72	q	26.25	price	— a dinner at five and twenty guineas a head; — it is enough to
1831	nyp.33433075759922	u	0.2	pocket	life, poor, but gay, without a single dollar, but full of spirit and merriment." "
1832	mdp.39015006945011	q	0.1	savings	enabled him to lay by a few pence now and then. The first of these
1833	uiuo.ark:/13960/t7hq4b23m	q	100.0	savings	by me. It amounted to some hundred pounds. Part of this I gave to Rowland,
1834	hvd.32044103136677	q	2000.0	services	§5,000 for provisions; $l5,000for incidental expenses; and $10,000 to enable a number of chiefs of
1835	nyp.33433074941570	q	0.001	rent	the rent, I would not pay a farthing. Besides, I think it was very ungrateful;
1836	nyp.33433074950597	u	1.05	other	a footman * See Adventures of a Guinea, vol. i. chap. 16. 14 158 met
1837	nyp.33433074868443	q	20.0	other	" said Leveret: — "may be twenty pounds — may be five hundred. In point
1838	uc1.$b358678	q	10.5	gift	face of the culinary sage, took ten guineas from his own share, and pushed them
1839	uc1.$b650877	q	0.15	other	true is the saying: * About three shillings sterling; . t literary, did not hang
1840	inu.30000010355679	q	8000.0	other	acceptances to the amount of eight theusand pounds ; that I have passed away these
1841	uc2.ark:/13960/t1vd6qb69	q	4000.0	capital	and the purchase money above four thousand pounds lodged to my credit at my banker's.
1842	njp.32101067647063	e	0.0	nonmonetary	But as for you — ' ' $ ; i ' As for me, Miss
1843	njp.32101063881088	q	8.0	price	care. I would sell it at forty dollars. If you should come to our parts,
1844	inu.30000029292749	u	1.0	other	wouldn't have missed seeing him for a pound. Mr. Bailey who was of a different
1845	wu.89004684510	u	1.0	other	40s.; and a gentleman who tendered a pound note in payment of a foreign letter,
1846	uc2.ark:/13960/t91837f63	e	0.0	nonmonetary	e, ^ C 1st Pers. en, n, 2d Pers. eft, ft, eft, ^ < 2d
1847	mdp.39015022440815	q	100.0	other	in exchange, he posted the five hundred dollars. Several others cried out that they would
1848	nyp.33433082399167	q	0.75	other	you will surely find my three poor crowns, 285 which are all that stand between
1849	njp.32101074884758	e	0.0	nonmonetary	lOOOlbs. The average of cows, 3501bs. to 4001bs., some 6001bs. Many of the frontier graziers
1850	inu.30000053300053	e	0.0	nonmonetary	air of compulsion, he grew angry. Cimber, $ then, with both hands, pulled his gown
1851	nyp.33433082173075	q	160.0	price	does it cost him V "Eight hundred dollars." " He ought to have a fine
1852	nyp.33433082525969	q	10.0	wages	comfort of his family, eight or ten pounds a year produced a great change. But
1853	nyp.33433075953210	e	0.0	nonmonetary	me for an instant, returned with two pounds of potatoes. "Here, " he said, putting
1854	uc2.ark:/13960/t7gq6t409	q	1.05	other	their craft, instead of one and twenty shillings. ' Take care of the pence, '
1855	uiuo.ark:/13960/t2v41083w	q	80000.0	loss	Hugh's w^ll — \Yould be eighty thousand pounds gone for ever. They might enjoy the
1856	nyp.33433074942016	q	10.5	other	things, , Which cost me in bright guineas more than five hundred pounds. I will
1857	nyp.33433074794169	e	0.0	nonmonetary	had, And always trades for boot, sir. 14,763d verse of Yankee Doodle. Il Capitano Smeet'
1858	nc01.ark:/13960/t3kw67832	q	200.0	bet	to bed drunk, I'Ll bet a thousand dollars, " said Mag. " Yes, " said
1859	pst.000001707816	e	0.0	nonmonetary	no beii.g in the universe in X) pounds In all, 126,224,000 pounds, bo Brereivoo<t. Com
1860	nyp.33433075749881	q	10.0	other	far off London, and no spare ten pound notes to carry him there either. "
1861	nyp.33433074862198	q	4000.0	other	morning. " Instead of the twenty thousand dollars which Robert Stuart had assured Sy Hampton
1862	nyp.33433076067143	q	2000.0	loss	pig iron 4,200 Various small losses 2,000 $10,500 10,500 $39,850 la round numbers, forty thousand
1863	mdp.39015030753993	q	0.35	price	for a cannibal — Solomon gives seven shillings a day besides the raw meat. There
1864	nyp.33433043977010	q	0.001	pocket	they wanted it, for they hadn't a cent in their pockets. When they were near
1865	uc2.ark:/13960/t9f47hp8c	q	16000.0	capital	worth, probably, a little over eighty thousand dollars at least this was the report. He
1866	uiuo.ark:/13960/t5k93v851	q	4.0	other	he said — ' only your hundrod francs.' '• ' Tonne lie I' I exclaimed.
1867	uiuo.ark:/13960/t6251xm88	e	0.0	nonmonetary	out of the Avay. " He's eighteen pounds better than when he won the Criterion,
1868	nc01.ark:/13960/t5w66wr25	q	0.05	bet	now, and I'Ll bet ye a York shilling, the pair av ye, I'M right." "
1869	nyp.33433075819635	q	0.25	gift	Madeleine answered by giving him the five franc piece she had herself received the night
1870	loc.ark:/13960/t73v04c58	u	0.2	pocket	few years since we began without a dollar. One night onr palms rested in each
1871	nyp.33433076021579	q	0.001	pocket	drink, gamble — leave yourself without a penny." " So harsh always in your judgments,
1872	uc2.ark:/13960/t2f767k6g	q	0.001	pocket	his death, I should never have one penny of his to waste on such narrow,
1873	nyp.33433076043813	q	2.0	wages	toil earned wealth by a few chance dollars won from fickle fortune. Mrs. Gildersleeve was
1874	nnc1.0037104764	q	0.25	wages	give your tall fellows less than a crown apiece, and I could buy off the
1875	uiuo.ark:/13960/t2p55w88c	q	3.0	price	and sixpence an hour, with a few pounds added in for beer. Where is their
1876	uva.x030809403	q	0.024	wages	provided he could, the miserable sum of sixpence a day, when food was scarce and
1877	nc01.ark:/13960/t8mc9rm7b	q	0.2	price	Which will be — ?" " Ten dollars a barrel. For one hundred silver dollars
1878	uiuo.ark:/13960/t6tx3q616	q	1.024	price	had half a bed at one and sixpence per week." '' I hope we shan't
1879	njp.32101064749227	q	1000.0	services	Benham, drawing back. "It contains five thousand dollars — my passage money from London." De
1880	uc1.b3332083	q	0.125	pocket	such a thing as half a * crown about you ? If you have, don't
1881	njp.32101068142189	q	20.0	price	naturally. ' How much 1' ' Twenty pounds, ' said Hermione, ignorant of the value
1882	njp.32101067707263	q	0.024	gift	a great vow, not to give away sixpence, until his flock should be as dutiful
1883	pst.000002404554	q	0.001	gift	only understand that you don't get a penny from me." He turned round and looked
1884	mdp.39015039648061	e	0.0	nonmonetary	than I once was of as many pounds, ' and he rose to go. '
1885	mdp.49015002396134	q	0.001	gift	would have been bestowed to the last farthing on a young sinless child, whose life
1886	uc1.b3339453	q	0.02	services	thank ye for the soom." "Man, thretty pennies are unco money pennies for answering a
1887	nyp.33433074811906	q	5.0	price	a tarrible price, don't it, — twenty-four dollars for six bushel. But I'M a goin'
1888	uc2.ark:/13960/t1rf5vg6s	q	10.0	wages	the second he would pay me fifty dollars, and so increase my salary as 1
1889	uc2.ark:/13960/t48p5zd7h	q	0.15	loan	friend of his that he borrowed three shillings ; which three shillings he spent upon
1890	njp.32101068155330	e	0.0	nonmonetary	abode where he was ; and 291 penny thumb Bristler laughed, and said : •
1891	uc2.ark:/13960/t0tq61j48	q	1.0	wages	During this time they gathered a few dollars by trading mules and horses, the men
1892	njp.32101063691370	q	0.001	price	you seven cents a quart; that's a cent more than the boys ask." "Don'T you
1893	mdp.39015030846631	q	20000.0	capital	the income of this one hundred thousand dollars, so as to have them learn by
1894	uc1.b3332063	q	0.05	services	But on the other hand, since the shilling to the hansom cabman, he had begun
1895	uva.x000234376	q	400.0	bet	She doubled: red won. She left the £400 — the maximum. There was a dead
1896	mdp.39015066274179	q	40.0	pocket	an armchair. Three banknotes, of a thousand francs each, lying visibly before him on Desroches's
1897	uc1.b3325601	q	0.01	pocket	were easily kept short, and brought only Pence where the the others had brought Shillings.
1898	nc01.ark:/13960/t7sn0zv9j	q	0.3	pocket	'Biah had recovered three of the half dollars. Smith had found something else, — a
1899	uc1.b3327423	q	4.0	wages	mechanics, comfortable on an income of twenty dollars a week; type writers and stenographers, well
1900	mdp.39076002315781	e	0.0	nonmonetary	H“ ’ and another. - d did 110$ e The expected onslaught on the Pahsa
1901	uc2.ark:/13960/t1wd3rg8n	q	2000.0	capital	"if you invest Gabriel's remaining fifty thousand francs in the funds, at present prices.it will
1902	mdp.39015063512878	q	50.0	wages	twenty-five pounds a year instead of fifty pounds, then I could take five hundred 15
1903	wu.89017048166	q	400.0	other	to him; and, as 1,000, even 10,000 francs would not compensate me for the contempt
1904	mdp.39015063765146	q	10.5	expenses	professed to lay out the baronet's ten guineas in what he called " suffumigations, "
1905	nyp.33433074926746	q	43.0	other	about it yet." " There were forty-three pounds ?" he said; " from which you
1906	uva.x000357485	e	0.0	nonmonetary	their own glllpot leaks. Lowell, Blglow Papers, 2d ser., p. 13. "How came the ship
1907	nyp.33433082532288	q	1.0	price	surely throw that in for the five dollars." " Better have him play between the
1908	uc2.ark:/13960/t2c82dr60	q	3.024	rent	a fourpenny bit and paying three and sixpence a week rent, and not a shelf
1909	mdp.39015002708439	q	800.0	services	flyer. That bunch of manuscripts cost me $4,000. My object was to try a number
1910	mdp.39015051097940	q	0.2	bet	Grey ! Josiah, I bet you a dollar that the grey gets there first." The
1911	mdp.39015088628444	q	50.0	inheritance	legacy had been smaller — say ﬁfty pounds a year — she would at once
1912	uc2.ark:/13960/t2c82602q	q	10.0	pocket	as Mrs. Robertson, with her last ten pounds in her purse and her cabin trunk
1913	mdp.39015063550324	q	0.1	other	spot the size of a silver half dollar. Ordinarily dull pink, this spot was slowly
1914	nyp.33433076094998	q	120.0	wages	these conditions, make five or six hundred dollars a week for say thirty weeks —
1915	mdp.39015016873724	q	20000.0	inheritance	' • Olive will have twenty thousand pounds paid down on her wedding day; not
1916	uc2.ark:/13960/t5r787s2m	u	0.024	other	to be satisfied. Ian protested hotly. " Sixpence ! For a dirty old bag !
1917	uc2.ark:/13960/t4wh2gq5h	q	0.01	pocket	exhausted, there would be left nothing but farthings in the pillar box on the kitchen
1918	nyp.33433076038888	q	0.1	other	the bag he counted out the thin nickel coins with the holes in the middle.
1919	ien.35556007745987	q	300.0	land	that you have granted me three hundred pounds of your land, I will make this
1920	uc2.ark:/13960/t22b8vt30	q	0.25	wages	day. Her husband, a cabinetmaker, earned four francs. But as they had a family of
1921	mdp.39015063521341	q	20.0	expenses	Ten, twenty — fifty — one hundred dollars. Will two hundred cover your travelling expenses?"
1922	uc2.ark:/13960/t5cc0xf2b	u	1.0	other	Sydney. Get its value ciphered up in pounds, shillin's an' pence. Cable home t' Liverpool
1923	uc1.b3561878	q	0.1	price	light and the price less than sixty cents per bushel. It was nearly sunset as
1924	00010231	u	0.001	savings	health, her wisdom, her generosity! “Not a penny from your pin-money!” She feigned discouragement and
1925	00010232	q	0.001	gift	consolidation and refused flatly to accept a penny beyond that amount. Sam felt that another
1926	00010257	e	0.0	nonmonetary	that Jo’s been hours cooking, and two pounds of good mutton in it if there’s
1927	00010275	q	600000.0	capital	was to open a new three million dollar hotel for the pleasure of the very
1928	00010292	q	2000.0	gift	effective. The prize offered is ten thousand dollars. Arthur Sennet is out now, walking up
1929	00010313	q	0.1	price	which the soldiers came and paid two shillings for, and was summoned to the post
1930	00010339	q	200.0	services	have touched that bed for a thousand dollars if I’d known that.” The uniformed nurse
1931	00010343	q	0.01	pocket	short days what they had of extra pence was gone and again he cast about
1932	00010374	q	160.0	price	it don’t cost more than eight hundred dollars.” He looked up into her eyes for
1933	00010405	q	4000.0	expenses	agree are necessary, will cost twenty thousand dollars American. But the clinic is a gold
1934	00010431	q	24.0	price	can’t put out a hundred and twenty dollars every few weeks on that car. They’re
1935	00010481	q	0.2	bribe	a woman selling her body for a dollar! It’s shameful!” She wound the watch chain
1936	00010494	e	0.0	nonmonetary	“I wonder what the murderer used?” Mr. Penny held out a black woolen cord with
1937	00010522	q	0.1	pocket	into the vase. “Sam, Sammy, got any nickels?” Ella begged. “I’ll beat those bums yet!”
1938	00010544	q	10.0	gift	Grabell. You tell us you accepted ten pounds from Mr. Hume?” “Yes.” “Do you think
1939	00010570	q	2000.0	services	“His new concubine cost him ten thousand dollars! Only Ministers of Finance can keep buying
1940	00010596	e	0.0	nonmonetary	three and probably weighed over three hundred pounds. Roy sat down. Mac was so upset
1941	00010654	m	0.0	nonmonetary	to help out. “Picturesque,” he observed lightly. “Florins and ducats?” He waved his drink. “And
1942	00010671	e	0.0	nonmonetary	dragging Michael Drayton . . .” “WhoOOOO?” Penny sat up with a bounce and her
1943	00010710	q	260.0	price	it was between twelve and thirteen hundred dollars.” Rooney said, “These two men insisted that
1944	00010731	q	10.0	other	get the dollars, you go where the dollars are. A sound principle,” approved the great
1945	00010791	q	10.0	pocket	waste here, he decided, and produced fifty dollars in tens and fives from his wallet.
1946	00010821	q	12.0	wages	Leavitt on his payroll. Not that sixty dollars a week would break an organization like
1947	00010840	e	0.0	nonmonetary	thirteen years. Buck began writing in the 1920s, and published her first novel, East Wind:
1948	00010901	q	21.0	price	had as a gift, available for twenty-one pounds apiece; and there were snuff-boxes, the cheapest
1949	00010961	e	0.0	nonmonetary	called a single-jack, weight of head four pounds, handle one foot long, slightly cracked, injured
1950	00010979	q	10.0	services	mystery to me. “I took my ten pounds, and forgot the matter. “That was the
